Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training 
11607000,0.43838108,9.961238,None,None,None,1.0
11608000,0.44983265,9.949414,None,None,None,1.0
11609000,0.46376753,9.957422,None,None,None,1.0
11610000,0.48997697,9.955387,None,None,None,1.0
11611000,0.53606683,9.960082,None,None,None,1.0
11612000,0.42734894,9.982649,None,None,None,1.0
11613000,0.4522222,9.9588785,None,None,None,1.0
11614000,0.4705008,9.851455,None,None,None,1.0
11615000,0.49538785,9.961571,None,None,None,1.0
11616000,0.45981675,9.964288,None,None,None,1.0
11617000,0.4406867,9.955254,None,None,None,1.0
11618000,0.4435522,9.9762335,5509.0,None,None,1.0
11619000,0.38535088,9.372296,None,549.9400787353516,549.9400787353516,1.0
11620000,0.46242893,9.977939,None,None,None,1.0
11621000,0.5026152,9.983331,None,None,None,1.0
11622000,0.5071326,9.976627,None,None,None,1.0
11623000,0.5231039,9.983228,None,None,None,1.0
11624000,0.53760356,9.966234,None,None,None,1.0
11625000,0.49611816,9.962614,None,None,None,1.0
11626000,0.5042955,9.948462,None,None,None,1.0
11627000,0.57259375,9.981044,None,None,None,1.0
11628000,0.5991571,9.985482,None,None,None,1.0
11629000,0.51495993,9.981203,None,None,None,1.0
11630000,0.5163279,9.979961,5821.0,None,None,1.0
11631000,0.44517618,9.684778,None,581.200080871582,581.200080871582,1.0
11632000,0.42948976,9.967893,None,None,None,1.0
11633000,0.46596038,9.985823,None,None,None,1.0
11634000,0.40274182,10.005973,None,None,None,1.0
11635000,0.40533474,9.949049,None,None,None,1.0
11636000,0.43320152,9.996154,None,None,None,1.0
11637000,0.45766982,9.977262,None,None,None,1.0
11638000,0.46686614,9.980607,None,None,None,1.0
11639000,0.52910537,9.764151,None,None,None,1.0
11640000,0.47634718,9.757164,533.0,52.400001525878906,52.400001525878906,1.0
11641000,0.42784566,9.996065,None,None,None,1.0
11642000,0.4805025,9.950308,None,None,None,1.0
11643000,0.48090258,9.977251,6561.0,None,None,1.0
11644000,0.44529045,9.973987,None,None,None,1.0
11645000,0.4623943,9.296145,None,655.1800918579102,655.1800918579102,1.0
11646000,0.44244912,9.984656,None,None,None,1.0
11647000,0.51615006,9.659138,6687.5,651.920093536377,651.920093536377,1.0
11648000,0.6502432,9.721199,None,683.6600952148438,683.6600952148438,1.0
11649000,0.45968512,9.977117,None,None,None,1.0
11650000,0.43874177,9.976334,5354.0,None,None,1.0
11651000,0.3855639,9.290013,None,534.4200744628906,534.4200744628906,1.0
11652000,0.4679753,9.977058,None,None,None,1.0
11653000,0.45399174,9.983859,None,None,None,1.0
11654000,0.40224007,9.948829,None,None,None,1.0
11655000,0.35339856,9.945748,None,None,None,1.0
11656000,0.38691458,9.987478,None,None,None,1.0
11657000,0.4061382,9.951027,None,None,None,1.0
11658000,0.51402724,9.988453,None,None,None,1.0
11659000,0.46654496,9.976106,None,None,None,1.0
11660000,0.4696677,9.6829605,6633.0,662.3200912475586,662.3200912475586,1.0
11661000,0.4625902,9.918295,None,None,None,1.0
11662000,0.46506393,9.97941,None,None,None,1.0
11663000,0.4557051,9.940377,None,None,None,1.0
11664000,0.40760493,9.978334,None,None,None,1.0
11665000,0.43121693,9.964217,None,None,None,1.0
11666000,0.48276466,9.975383,None,None,None,1.0
11667000,0.4821161,9.933378,None,None,None,1.0
11668000,0.4102949,9.967424,None,None,None,1.0
11669000,None,9.992819,None,None,None,1.0
11670000,None,9.92101,None,None,None,1.0
11671000,0.40490475,9.990937,None,None,None,1.0
11672000,0.49522296,9.938277,None,None,None,1.0
11673000,0.4489406,9.988145,6743.0,None,None,1.0
11674000,0.4296849,9.393892,None,673.3200988769531,673.3200988769531,1.0
11675000,0.3929938,9.987332,None,None,None,1.0
11676000,0.3686617,9.987801,None,None,None,1.0
11677000,0.38151374,9.972328,None,None,None,1.0
11678000,0.45595795,9.95532,None,None,None,1.0
11679000,0.5037413,9.946105,None,None,None,1.0
11680000,0.4465366,9.98557,None,None,None,1.0
11681000,0.44580063,9.961459,None,None,None,1.0
11682000,0.5356033,9.93977,None,None,None,1.0
11683000,0.5346761,9.957274,None,None,None,1.0
11684000,0.4576414,9.609924,6541.0,653.2000923156738,653.2000923156738,1.0
11685000,0.4568612,9.945623,None,None,None,1.0
11686000,0.48368862,9.961549,None,None,None,1.0
11687000,0.46699104,9.942027,6279.0,None,None,1.0
11688000,0.41488126,8.226497,None,626.9200897216797,626.9200897216797,1.0
11689000,0.5106767,9.931789,None,None,None,1.0
11690000,0.47581768,9.926066,None,None,None,1.0
11691000,0.43387482,9.919818,None,None,None,1.0
11692000,0.46943572,9.945529,None,None,None,1.0
11693000,0.49601096,9.923729,None,None,None,1.0
11694000,0.5018239,9.9426775,None,None,None,1.0
11695000,0.3798639,9.963009,None,None,None,1.0
11696000,0.4043493,9.95445,None,None,None,1.0
11697000,0.40216374,9.976952,None,None,None,1.0
11698000,0.46719256,9.958705,None,None,None,1.0
11699000,0.4145446,9.969168,None,None,None,1.0
11700000,0.38469136,9.969714,None,None,None,1.0
11701000,0.37313023,9.968157,None,None,None,1.0
11702000,0.43744618,9.904811,None,None,None,1.0
11703000,0.43812272,9.967145,None,None,None,1.0
11704000,0.4978114,9.888521,None,None,None,1.0
11705000,0.3880252,9.556367,5622.0,561.2600784301758,561.2600784301758,1.0
11706000,0.4683125,9.868274,18053.0,None,None,1.0
11707000,0.46677515,8.762919,None,1804.3202738761902,1804.3202738761902,1.0
11708000,0.47577286,9.92122,None,None,None,1.0
11709000,0.47751656,9.951486,None,None,None,1.0
11710000,0.4121908,9.962011,None,None,None,1.0
11711000,0.46272105,9.968156,None,None,None,1.0
11712000,0.44283676,9.966119,None,None,None,1.0
11713000,0.4366474,9.947754,None,None,None,1.0
11714000,0.3827263,9.947452,None,None,None,1.0
11715000,0.38409975,9.961922,None,None,None,1.0
11716000,0.4211668,9.941807,None,None,None,1.0
11717000,0.54244864,9.965139,None,None,None,1.0
11718000,0.5393746,9.963447,None,None,None,1.0
11719000,0.64048904,9.979384,None,None,None,1.0
11720000,0.5801708,9.960981,None,None,None,1.0
11721000,0.5050915,9.981156,None,None,None,1.0
11722000,0.4933576,9.969198,None,None,None,1.0
11723000,0.5344235,9.964297,None,None,None,1.0
11724000,0.6111111,9.958427,None,None,None,1.0
11725000,0.46718326,9.954176,None,None,None,1.0
11726000,0.4337521,9.94204,None,None,None,1.0
11727000,0.47503084,9.97515,None,None,None,1.0
11728000,0.5410957,9.952982,None,None,None,1.0
11729000,0.57129884,9.968636,None,None,None,1.0
11730000,0.52334136,9.96931,None,None,None,1.0
11731000,0.4925247,9.94924,None,None,None,1.0
11732000,0.5191738,9.987288,None,None,None,1.0
11733000,0.49019393,9.779916,None,None,None,1.0
11734000,0.553911,9.974747,None,None,None,1.0
11735000,0.51048476,9.982533,None,None,None,1.0
11736000,0.5108202,9.984332,None,None,None,1.0
11737000,0.45213395,9.949385,None,None,None,1.0
11738000,0.4249661,9.976771,None,None,None,1.0
11739000,0.42899632,9.905851,None,None,None,1.0
11740000,0.5157411,9.983279,None,None,None,1.0
11741000,0.48669297,9.987717,None,None,None,1.0
11742000,0.40862077,9.978883,5884.0,None,None,1.0
11743000,0.4500376,9.554528,None,587.4400863647461,587.4400863647461,1.0
11744000,0.51048553,9.9325485,5833.0,None,None,1.0
11745000,0.54668653,9.355459,None,582.4000854492188,582.4000854492188,1.0
11746000,0.50688803,9.925337,None,None,None,1.0
11747000,0.4136315,9.954403,None,None,None,1.0
11748000,0.5076022,9.982222,None,None,None,1.0
11749000,0.42043275,10.003383,8895.0,None,None,1.0
11750000,0.42536765,9.897372,None,888.6001281738281,888.6001281738281,1.0
11751000,0.47638246,9.958889,None,None,None,1.0
11752000,0.4594799,9.989657,None,None,None,1.0
11753000,0.46958572,10.007848,None,None,None,1.0
11754000,0.4854072,9.993996,None,None,None,1.0
11755000,0.5076178,9.281025,9356.0,934.6201400756836,934.6201400756836,1.0
11756000,0.48737362,9.999741,None,None,None,1.0
11757000,0.502218,9.999547,None,None,None,1.0
11758000,0.42418218,9.947565,None,None,None,1.0
11759000,0.38727593,9.992076,None,None,None,1.0
11760000,0.4379364,9.916089,None,None,None,1.0
11761000,0.41259715,7.37313,7003.0,699.4001067876816,699.4001067876816,1.0
11762000,0.42752144,9.948717,None,None,None,1.0
11763000,0.45334202,9.979623,None,None,None,1.0
11764000,0.4493488,9.97864,None,None,None,1.0
11765000,0.44286263,9.979707,7807.0,None,None,1.0
11766000,0.43974155,9.3958845,None,779.7201080322266,779.7201080322266,1.0
11767000,0.44312197,9.945648,None,None,None,1.0
11768000,0.47867242,9.967948,None,None,None,1.0
11769000,0.38102064,9.95434,None,None,None,1.0
11770000,0.32930624,9.968322,None,None,None,1.0
11771000,0.3720681,9.975757,None,None,None,1.0
11772000,0.37536457,9.97185,None,None,None,1.0
11773000,0.45314062,9.964083,None,None,None,1.0
11774000,0.3948633,9.999991,None,None,None,1.0
11775000,0.4493513,9.938668,None,None,None,1.0
11776000,0.49349463,9.979619,None,None,None,1.0
11777000,0.49980384,10.0193615,None,None,None,1.0
11778000,0.4929423,9.982735,None,None,None,1.0
11779000,0.4932758,10.00878,None,None,None,1.0
11780000,0.49791187,9.998719,None,None,None,1.0
11781000,0.4454888,9.980143,None,None,None,1.0
11782000,0.5242421,9.998117,None,None,None,1.0
11783000,0.5424812,10.0002575,None,None,None,1.0
11784000,0.5504532,9.983043,None,None,None,1.0
11785000,0.4932282,10.0090475,5834.0,None,None,1.0
11786000,0.4149912,9.650195,None,582.5000762939453,582.5000762939453,1.0
11787000,0.45525995,9.9726925,None,None,None,1.0
11788000,0.4875321,10.003353,None,None,None,1.0
11789000,0.48750275,9.998991,None,None,None,1.0
11790000,0.48459983,9.996683,None,None,None,1.0
11791000,0.4957499,9.997863,None,None,None,1.0
11792000,0.57750005,10.0190325,None,None,None,1.0
11793000,0.5042885,10.001543,None,None,None,1.0
11794000,0.53791636,9.996211,6634.0,None,None,1.0
11795000,0.401902,9.470988,None,662.420093536377,662.420093536377,1.0
11796000,0.43871137,9.993231,None,None,None,1.0
11797000,0.5065687,9.977931,None,None,None,1.0
11798000,0.47552553,9.9809885,None,None,None,1.0
11799000,0.46099073,9.935941,None,None,None,1.0
11800000,0.40352,9.929523,None,None,None,1.0
11801000,0.4242407,9.785911,None,None,None,1.0
11802000,0.44332626,9.953955,None,None,None,1.0
11803000,0.45717537,9.994742,None,None,None,1.0
11804000,0.4852212,9.950937,None,None,None,1.0
11805000,0.4868025,9.877305,None,None,None,1.0
11806000,0.45291883,9.995791,None,None,None,1.0
11807000,0.527675,7.9059114,6450.0,812.4201202392578,812.4201202392578,1.0
11808000,0.52198136,9.98732,None,None,None,1.0
11809000,0.59833837,9.927682,None,None,None,1.0
11810000,0.52879673,9.70527,None,None,None,1.0
11811000,0.48693925,9.987581,None,None,None,1.0
11812000,0.5700934,9.963698,None,None,None,1.0
11813000,0.5131881,9.412594,8286.0,651.7000961303711,651.7000961303711,1.0
11814000,0.53790486,10.000004,None,None,None,1.0
11815000,0.53793496,9.691193,7433.0,742.3601112365723,742.3601112365723,1.0
11816000,0.5536659,9.999684,4500.0,None,None,1.0
11817000,0.58806646,9.524769,None,449.08006286621094,449.08006286621094,1.0
11818000,0.49312577,10.000097,None,None,None,1.0
11819000,0.49185967,9.42972,9193.0,918.3801383972168,918.3801383972168,1.0
11820000,0.41452911,9.92047,None,None,None,1.0
11821000,0.39369497,9.869974,None,None,None,1.0
11822000,0.4547297,9.931957,None,None,None,1.0
11823000,0.52690345,9.950991,None,None,None,1.0
11824000,0.5007939,9.905854,None,None,None,1.0
11825000,0.47001532,9.912331,None,None,None,1.0
11826000,0.42860717,9.904036,None,None,None,1.0
11827000,0.40664428,9.862264,None,None,None,1.0
11828000,0.4031886,9.878196,None,None,None,1.0
11829000,0.52415794,9.274349,6525.0,651.5600929260254,651.5600929260254,1.0
11830000,0.50345,9.914477,None,None,None,1.0
11831000,0.47456464,9.954185,4180.0,None,None,1.0
11832000,0.53895754,9.958731,None,None,None,1.0
11833000,0.5247534,9.959342,None,None,None,1.0
11834000,0.54283226,9.93481,None,None,None,1.0
11835000,0.48031154,9.900097,None,None,None,1.0
11836000,0.4625714,6.970911,None,417.1000633239746,417.1000633239746,1.0
11837000,0.5325116,9.934748,None,None,None,1.0
11838000,0.5007382,9.967365,None,None,None,1.0
11839000,0.5133392,9.737365,5832.0,582.2200775146484,582.2200775146484,1.0
11840000,0.4960307,9.949905,9141.0,None,None,1.0
11841000,0.5177996,8.170286,None,913.1801357269287,913.1801357269287,1.0
11842000,0.56848776,9.832272,None,None,None,1.0
11843000,0.64088917,9.960204,None,None,None,1.0
11844000,0.6104123,9.945348,None,None,None,1.0
11845000,0.47907698,9.948248,None,None,None,1.0
11846000,0.5628588,9.926221,None,None,None,1.0
11847000,0.473013,9.976932,None,None,None,1.0
11848000,0.43200344,9.968929,None,None,None,1.0
11849000,0.48588353,9.970455,None,None,None,1.0
11850000,0.60463417,9.975683,None,None,None,1.0
11851000,0.46957323,9.640627,5635.0,562.5200805664062,562.5200805664062,1.0
11852000,0.4922633,9.971684,None,None,None,1.0
11853000,0.5458736,9.96891,None,None,None,1.0
11854000,0.6565698,9.136046,7223.0,721.3201084136963,721.3201084136963,1.0
11855000,0.56032723,9.977064,14311.0,None,None,1.0
11856000,0.52275527,8.612442,7275.0,961.0934740702311,961.0934740702311,1.0
11857000,0.5257289,9.960104,None,None,None,1.0
11858000,0.56796813,9.871107,None,None,None,1.0
11859000,0.5130727,9.964525,9582.0,None,None,1.0
11860000,0.41420624,9.331433,12978.0,957.2201347351074,957.2201347351074,1.0
11861000,0.46150807,9.330601,None,1296.9001846313477,1296.9001846313477,1.0
11862000,0.4345166,9.93624,None,None,None,1.0
11863000,0.45385432,9.901186,None,None,None,1.0
11864000,0.45702767,9.876756,None,None,None,1.0
11865000,0.44924423,9.944304,None,None,None,1.0
11866000,0.40101203,9.944158,None,None,None,1.0
11867000,0.47518137,9.83409,None,None,None,1.0
11868000,0.41736132,8.896762,6153.0,614.3200912475586,614.3200912475586,1.0
11869000,0.49656025,9.938566,None,None,None,1.0
11870000,0.44338888,9.955391,6310.0,None,None,1.0
11871000,0.34167656,9.883744,None,None,None,1.0
11872000,0.344444,9.90661,None,None,None,1.0
11873000,0.3684758,9.270573,None,630.1000938415527,630.1000938415527,1.0
11874000,0.41511184,9.970155,None,None,None,1.0
11875000,0.3958202,9.962044,None,None,None,1.0
11876000,0.47189224,9.477666,None,None,None,1.0
11877000,0.44307992,9.773952,None,None,None,1.0
11878000,0.45492214,9.958649,5729.0,None,None,1.0
11879000,0.41661325,9.213376,None,571.9200744628906,571.9200744628906,1.0
11880000,0.41855076,9.925904,None,None,None,1.0
11881000,0.41430256,9.973449,None,None,None,1.0
11882000,0.44517317,9.937348,1407.0,None,None,1.0
11883000,0.47863352,9.944419,None,None,None,1.0
11884000,0.4157155,9.9485445,None,None,None,1.0
11885000,0.4589224,9.956667,None,None,None,1.0
11886000,0.5150358,9.954155,None,None,None,1.0
11887000,0.46865156,9.005192,None,139.7200164794922,139.7200164794922,1.0
11888000,0.43955463,9.875043,None,None,None,1.0
11889000,0.42751032,9.931455,None,None,None,1.0
11890000,0.47874072,9.95117,None,None,None,1.0
11891000,0.4722424,9.909614,None,None,None,1.0
11892000,0.55254406,9.946019,None,None,None,1.0
11893000,0.50817454,9.883457,None,None,None,1.0
11894000,0.5151423,9.83693,3887.0,387.7800521850586,387.7800521850586,1.0
11895000,0.5160218,9.702055,8660.0,None,None,1.0
11896000,0.5044575,8.760903,None,865.0201263427734,865.0201263427734,1.0
11897000,0.48511836,7.1183357,8073.0,806.3601217269897,806.3601217269897,1.0
11898000,0.42902884,9.966633,None,None,None,1.0
11899000,0.4504783,9.935972,None,None,None,1.0
11900000,0.38235474,9.930469,None,None,None,1.0
11901000,0.40524346,9.9219265,None,None,None,1.0
11902000,0.49789417,9.904271,None,None,None,1.0
11903000,0.3815129,9.972947,None,None,None,1.0
11904000,0.40517405,9.89689,None,None,None,1.0
11905000,0.4321108,9.938012,None,None,None,1.0
11906000,0.5036566,9.91035,None,None,None,1.0
11907000,0.4909513,9.887989,7860.0,None,None,1.0
11908000,0.58072704,7.603495,None,1009.1201553344727,1009.1201553344727,1.0
11909000,0.5555899,9.368325,None,560.9200744628906,560.9200744628906,1.0
11910000,0.44616708,9.95992,None,None,None,1.0
11911000,0.43244195,9.970761,6954.0,None,None,1.0
11912000,0.45447057,9.359634,None,694.4801025390625,694.4801025390625,1.0
11913000,0.5037817,9.959307,None,None,None,1.0
11914000,0.500922,9.960082,None,None,None,1.0
11915000,0.45958027,9.920728,None,None,None,1.0
11916000,0.5142173,9.943964,None,None,None,1.0
11917000,0.4674488,9.981147,None,None,None,1.0
11918000,0.42435744,9.549014,None,None,None,1.0
11919000,0.42896152,9.942506,None,None,None,1.0
11920000,0.43497074,9.946287,1405.0,None,None,1.0
11921000,0.5343547,9.950065,None,None,None,1.0
11922000,0.5372344,9.951157,None,None,None,1.0
11923000,0.5207596,9.530522,None,139.60001754760742,139.60001754760742,1.0
11924000,0.48614427,9.822765,None,None,None,1.0
11925000,0.50429845,9.959961,None,None,None,1.0
11926000,0.4937955,9.900156,None,None,None,1.0
11927000,0.4276622,9.953251,None,None,None,1.0
11928000,0.43163538,9.865668,None,None,None,1.0
11929000,0.3878551,9.944386,None,None,None,1.0
11930000,0.44025978,9.956297,None,None,None,1.0
11931000,0.36348772,9.959254,None,None,None,1.0
11932000,0.44137183,9.929869,None,None,None,1.0
11933000,0.5206974,9.948693,None,None,None,1.0
11934000,0.43709496,9.9413395,2839.0,None,None,1.0
